field_210323_f,SELECTOR_NOT_ALLOWED,2,
field_210325_m,checkPermission,2,
field_210327_T,checkPermission,2,
field_210328_c,SELECTOR_NOT_ALLOWED,2,
field_210329_m,hasPermission,2,
field_210344_a,BRAND,2,
field_210347_a,stack,2,
field_210348_b,updateAll,2,
field_210350_a,pickIndex,2,
field_210352_a,name,2,
field_210357_a,primaryEffect,2,
field_210358_b,secondaryEffect,2,
field_210365_a,pos,2,
field_210366_b,command,2,
field_210367_c,trackOutput,2,
field_210368_d,conditional,2,
field_210369_e,auto,2,
field_210370_f,mode,2,
field_210374_a,entityId,2,
field_210375_b,command,2,
field_210376_c,trackOutput,2,
field_210391_a,pos,2,
field_210393_c,mode,2,
field_210394_d,name,2,
field_210396_f,size,2,
field_210397_g,mirror,2,
field_210398_h,rotation,2,
field_210403_m,integrity,2,
field_210404_n,seed,2,
field_210456_b,TEST_FAILED,2,
field_210457_c,TEST_FAILED_COUNT,2,
field_210461_j,lock,2,
field_210595_a,ENTITY_RENAME_MAP,2,
field_210596_b,BLOCK_RENAME_MAP,2,
field_210597_c,ITEM_RENAME_MAP,2,
field_210598_a,name,2,
field_210599_b,type,2,
field_210762_aX,translationKey,2,
field_210820_a,INSTANCE,2,
field_210902_d,DATA_FIXER,2,
field_210935_a,data,2,
field_210938_c,step,2,
field_210941_g,axis,2,
field_210942_h,axisDirection,2,
field_210992_a,DIRECTIONS,2,
field_211127_e,font,2,
field_211133_f,textureLocation,2,
field_211135_h,entry,2,
field_211138_bB,MOISTNESS,2,
field_211147_k,lastTicked,2,
field_211151_aa,serverTime,2,
field_211152_ao,tickTime,2,
field_211159_Q,insideTick,2,
field_211167_D,color,2,
field_211180_a,nanoTimeSupplier,2,
field_211189_a,LOGGER,2,
field_211191_c,textureManager,2,
field_211192_d,id,2,
field_211194_f,glyphProviders,2,
field_211195_g,glyphs,2,
field_211196_h,glyphsByWidth,2,
field_211197_i,textures,2,
field_211210_a,width,2,
field_211211_b,height,2,
field_211212_c,unpackSkipPixels,2,
field_211213_d,unpackSkipRows,2,
field_211214_e,texture,2,
field_211216_b,width,2,
field_211217_c,height,2,
field_211225_a,xOffset,2,
field_211226_b,yOffset,2,
field_211236_b,u0,2,
field_211237_c,u1,2,
field_211238_d,v0,2,
field_211239_e,v1,2,
field_211240_f,minX,2,
field_211241_g,maxX,2,
field_211242_h,minY,2,
field_211243_i,maxY,2,
field_211247_a,sizes,2,
field_211248_b,template,2,
field_211249_a,file,2,
field_211250_b,size,2,
field_211252_a,file,2,
field_211256_a,LOGGER,2,
field_211257_b,resourceManager,2,
field_211258_c,sizes,2,
field_211259_d,template,2,
field_211263_a,LOGGER,2,
field_211264_b,fontInfo,2,
field_211266_d,scale,2,
field_211267_a,glyphInfos,2,
field_211285_a,LEVEL,2,
field_211286_b,PLAYER,2,
field_211287_c,CHUNK,2,
field_211288_d,HOTBAR,2,
field_211289_e,OPTIONS,2,
field_211290_f,STRUCTURE,2,
field_211291_g,STATS,2,
field_211292_h,SAVED_DATA,2,
field_211293_i,ADVANCEMENTS,2,
field_211294_j,BLOCK_ENTITY,2,
field_211295_k,ITEM_STACK,2,
field_211296_l,BLOCK_STATE,2,
field_211297_m,ENTITY_NAME,2,
field_211298_n,ENTITY_TYPE,2,
field_211299_o,ENTITY,2,
field_211300_p,BLOCK_NAME,2,
field_211301_q,ITEM_NAME,2,
field_211302_r,UNTAGGED_SPAWNER,2,
field_211303_s,STRUCTURE_FEATURE,2,
field_211304_t,RECIPE,2,
field_211305_u,BIOME,2,
field_211312_a,name,2,
field_211313_a,name,2,
field_211347_e,UNBOUNDED,2,
field_211348_f,minSquared,2,
field_211349_g,maxSquared,2,
field_211359_e,UNBOUNDED,2,
field_211360_f,minSquared,2,
field_211361_g,maxSquared,2,
field_211362_b,ERROR_INTS_ONLY,2,
field_211369_a,ENTITY_UNKNOWN_TYPE,2,
field_211370_b,EXAMPLES,2,
field_211374_a,EXAMPLES,2,
field_211382_m,WET_GRASS,2,
field_211383_n,CORAL,2,
field_211398_u,ticks,2,
field_211404_q,LOGGER,2,
field_211412_c,ENTITY_FAILED_EXCEPTION,2,
field_211413_d,BLOCKS_NEEDING_POSTPROCESSING,2,
field_211414_dn,BLOCK_WET_GRASS_BREAK,2,
field_211415_do,BLOCK_WET_GRASS_FALL,2,
field_211416_dp,BLOCK_WET_GRASS_HIT,2,
field_211417_dq,BLOCK_WET_GRASS_PLACE,2,
field_211418_dr,BLOCK_WET_GRASS_STEP,2,
field_211419_ds,BLOCK_CORAL_BLOCK_BREAK,2,
field_211420_dt,BLOCK_CORAL_BLOCK_FALL,2,
field_211421_du,BLOCK_CORAL_BLOCK_HIT,2,
field_211422_dv,BLOCK_CORAL_BLOCK_PLACE,2,
field_211423_dw,BLOCK_CORAL_BLOCK_STEP,2,
field_211501_aD,fontResourceMananger,2,
field_211502_b,DEFAULT_FONT_RENDERER_NAME,2,
field_211509_a,LOGGER,2,
field_211510_b,fontRenderers,2,
field_211511_c,textureManager,2,
field_211512_g,colored,2,
field_211517_W,submergedHeight,2,
field_211524_l,nbtQueryManager,2,
field_211528_n,playerUuid,2,
field_211537_g,rayTraceBlock,2,
field_211538_h,rayTraceFluid,2,
field_211550_a,connection,2,
field_211551_b,transactionId,2,
field_211552_c,handler,2,
field_211572_d,fallbackGlyph,2,
field_211581_b,NATIVE_IMAGE,2,
field_211582_a,scale,2,
field_211583_b,texture,2,
field_211584_c,unpackSkipPixels,2,
field_211585_d,unpackSkipRows,2,
field_211586_e,width,2,
field_211587_f,height,2,
field_211588_g,advanceWidth,2,
field_211589_h,ascent,2,
field_211598_i,advanceWidth,2,
field_211599_j,glyphIndex,2,
field_211609_a,LOGGER,2,
field_211610_b,texture,2,
field_211618_c,oversample,2,
field_211619_d,chars,2,
field_211620_e,shiftX,2,
field_211621_f,shiftY,2,
field_211622_h,ascent,2,
field_211625_c,oversample,2,
field_211626_d,shiftX,2,
field_211627_e,shiftY,2,
field_211628_f,chars,2,
field_211634_b,chars,2,
field_211635_c,height,2,
field_211636_d,ascent,2,
field_211640_d,TYPES_BY_NAME,2,
field_211641_e,name,2,
field_211642_f,factoryDeserializer,2,
field_211659_e,pixelSize,2,
field_211660_f,glFormat,2,
field_211661_g,red,2,
field_211662_h,green,2,
field_211663_i,blue,2,
field_211664_j,hasLuminance,2,
field_211665_k,hasAlpha,2,
field_211666_l,offsetRed,2,
field_211667_m,offsetGreen,2,
field_211668_n,offsetBlue,2,
field_211669_o,offsetLuminance,2,
field_211670_p,offsetAlpha,2,
field_211671_q,serializable,2,
field_211673_f,glConstant,2,
field_211680_b,pixelFormat,2,
field_211688_b,baseClass,2,
field_211714_a,transactionId,2,
field_211715_b,tag,2,
field_211718_a,transactionId,2,
field_211719_b,pos,2,
field_211722_a,transactionId,2,
field_211723_b,entityId,2,
field_211724_c,extending,2,
field_211755_s,WALK_ON_WATER_ONE_CM,2,
field_211756_w,WALK_UNDER_WATER_ONE_CM,2,
field_211826_d,forceUnicodeFont,2,
field_211842_aO,forceUnicodeFont,2,
field_211853_a,NEW_TO_LEGACY_MAP,2,
field_211854_b,locationMap,2,
field_211873_t,OBJECTIVE,2,
field_211874_u,TEAM,2,
field_211883_b,SHAPE,2,
field_211884_b,FACING,2,
field_211885_c,SHAPES,2,
field_211886_c,deadBlock,2,
field_211887_b,deadBlock,2,
field_211890_l,serializedId,2,
field_211891_jY,TUBE_CORAL_WALL_FAN,2,
field_211892_jZ,BRAIN_CORAL_WALL_FAN,2,
field_211893_ka,BUBBLE_CORAL_WALL_FAN,2,
field_211894_kb,FIRE_CORAL_WALL_FAN,2,
field_211895_kc,HORN_CORAL_WALL_FAN,2,
field_211896_kk,DEAD_TUBE_CORAL_WALL_FAN,2,
field_211897_kl,DEAD_BRAIN_CORAL_WALL_FAN,2,
field_211898_km,DEAD_BUBBLE_CORAL_WALL_FAN,2,
field_211899_kn,DEAD_FIRE_CORAL_WALL_FAN,2,
field_211900_ko,DEAD_HORN_CORAL_WALL_FAN,2,
field_211901_kp,DEAD_TUBE_CORAL_FAN,2,
field_211902_kq,DEAD_BRAIN_CORAL_FAN,2,
field_211903_kr,DEAD_BUBBLE_CORAL_FAN,2,
field_211904_ks,DEAD_FIRE_CORAL_FAN,2,
field_211905_kt,DEAD_HORN_CORAL_FAN,2,
field_211906_h,facing,2,
field_211921_d,NAME_NO_CHANGE,2,
field_211922_B,WALL_CORALS,2,
field_211923_H,IMPERMEABLE,2,
field_211931_h,legacyCustomOptions,2,
field_212109_a,callback,2,
field_212110_s,parentScreen,2,
field_212111_t,message,2,
field_212112_u,wrappedMessage,2,
field_212114_g,confirmText,2,
field_212115_h,skipBackupText,2,
field_212116_i,cancelText,2,
field_212148_g,simulatedRightClicks,2,
field_212164_a,state,2,
field_212165_b,adjacentState,2,
field_212166_c,side,2,
field_212185_E,TRAPDOORS,2,
field_212186_k,WOODEN_TRAPDOORS,2,
field_212187_B,TRAPDOORS,2,
field_212188_k,WOODEN_TRAPDOORS,2,
field_212203_f,optimizer,2,
field_212205_ao,forceWorldUpgrade,2,
field_212219_a,LOGGER,2,
field_212220_b,THREAD_FACTORY,2,
field_212221_c,worldStorage,2,
field_212223_e,thread,2,
field_212224_f,active,2,
field_212225_g,done,2,
field_212232_n,totalProgress,2,
field_212233_o,totalChunks,2,
field_212234_p,converted,2,
field_212235_q,skipped,2,
field_212236_r,statusText,2,
field_212237_s,worldName,2,
field_212243_a,recipe,2,
field_212249_f,name,2,
field_212251_f,name,2,
field_212348_a,PROGRESS_BAR_COLORS,2,
field_212352_g,searchField,2,
field_212353_B,removeRecipeBookGui,2,
field_212367_h,renderText,2,
field_212400_a,chunkStartX,2,
field_212401_b,chunkStartZ,2,
field_212402_c,cacheStartPos,2,
field_212403_d,cacheSizeX,2,
field_212404_e,cacheSizeY,2,
field_212405_f,cacheSizeZ,2,
field_212406_g,chunks,2,
field_212408_i,world,2,
field_212428_f,skipExistingChunks,2,
field_212439_a,chunks,2,
field_212442_l,frames,2,
field_212460_b,EMPTY_GLYPH,2,
field_212461_c,GLYPH_ADVANCE_SPACE,2,
field_212462_d,RANDOM,2,
field_212463_j,mapTexturedGlyphs,2,
field_212500_b,BROKEN_ASSETS_FALLBACK,2,
field_212536_a,LOGGER,2,
field_212544_m,progress,2,
field_212545_b,IS_LIVING_ALIVE,2,
field_212547_aX,name,2,
field_212556_a,UPDATE_ORDER,2,
field_212559_a,SHAPE,2,
field_212560_b,WATERLOGGED,2,
field_212561_a,SHAPE,2,
field_212562_c,deadBlock,2,
field_212563_a,WATERLOGGED,2,
field_212565_c,fluidStatesCache,2,
field_212569_a,UNSTABLE,2,
field_212585_jY,DEAD_TUBE_CORAL,2,
field_212586_jZ,DEAD_BRAIN_CORAL,2,
field_212587_ka,DEAD_BUBBLE_CORAL,2,
field_212588_kb,DEAD_FIRE_CORAL,2,
field_212589_kc,DEAD_HORN_CORAL,2,
field_212597_b,EXAMPLES,2,
field_212604_a,INCOMPLETE_EXCEPTION,2,
field_212605_b,EXAMPLES,2,
field_212616_e,LOGGER,2,
field_212617_f,REGISTRY,2,
field_212618_g,BLOCK,2,
field_212619_h,FLUID,2,
field_212620_i,MOTIVE,2,
field_212621_j,POTION,2,
field_212622_k,DIMENSION_TYPE,2,
field_212623_l,CUSTOM_STAT,2,
field_212624_m,BIOME,2,
field_212625_n,BIOME_SOURCE_TYPE,2,
field_212626_o,BLOCK_ENTITY_TYPE,2,
field_212627_p,CHUNK_GENERATOR_TYPE,2,
field_212628_q,ENCHANTMENT,2,
field_212629_r,ENTITY_TYPE,2,
field_212630_s,ITEM,2,
field_212631_t,EFFECTS,2,
field_212632_u,PARTICLE_TYPE,2,
field_212633_v,SOUND_EVENT,2,
field_212634_w,STATS,2,
field_212645_c,hand,2,
field_212646_x,UNSTABLE,2,
field_212660_b,oldSize,2,
field_212661_c,newSize,2,
field_212662_d,endTime,2,
field_212663_e,startTime,2,
field_212664_f,transitionTime,2,
field_212667_b,size,2,
field_212668_c,minX,2,
field_212669_d,minZ,2,
field_212670_e,maxX,2,
field_212671_f,maxZ,2,
field_212674_i,state,2,
field_212682_f,directory,2,
field_212688_f,references,2,
field_212726_a,TOO_BIG_EXCEPTION,2,
field_212727_b,QUERY_FAILURE_EXCEPTION,2,
field_212728_c,FAILED_ADD_EXCEPTION,2,
field_212729_d,REMOVE_FAILED_EXCEPTION,2,
field_212735_F,DAMAGE_DEALT_ABSORBED,2,
field_212736_G,DAMAGE_DEALT_RESISTED,2,
field_212737_I,DAMAGE_BLOCKED_BY_SHIELD,2,
field_212738_J,DAMAGE_ABSORBED,2,
field_212739_K,DAMAGE_RESISTED,2,
field_212740_X,CLEAN_SHULKER_BOX,2,
field_212741_H,UNDERWATER_BONEMEALS,2,
field_212742_K,CORAL_PLANTS,2,
field_212747_a,GSON,2,
field_212758_b,nextIdx,2,
field_212762_a,cachedValues,2,
field_212771_a,pos,2,
field_212772_b,rotation,2,
field_212773_c,entityId,2,
field_212776_a,LOGGER,2,
field_212778_c,savedDatum,2,
field_212813_a,groupLeader,2,
field_212814_b,groupSize,2,
field_212816_F,pos,2,
field_212822_a,groupLeader,2,
field_212901_c,stencil,2,
field_212902_b,ref,2,
field_212923_a,HEIGHTMAP_NAMES,2,
field_212924_f,chunkPos,2,
field_212925_g,chunk,2,
field_212926_h,futureChunk,2,
field_212933_a,category,2,
field_212935_e,textureWidth,2,
field_212936_f,textureHeight,2,
field_212940_a,isForward,2,
field_212941_b,playTurnSound,2,
field_212943_a,checked,2,
field_212944_b,TEXTURE,2,
field_212948_a,u,0,
field_212949_b,v,0,
field_212973_a,MOJANG_LOGO_TEXTURE,2,
field_212974_b,mc,2,
field_212975_c,asyncReloader,2,
field_212976_d,completedCallback,2,
field_212977_e,reloading,2,
field_212978_f,progress,2,
field_212979_g,fadeOutStart,2,
field_212980_h,fadeInStart,2,
field_212986_a,OPTIONS,2,
field_212989_d,narratorWidget,2,
field_213003_c,callbackFunction,2,
field_213023_c,isHardcoreMode,2,
field_213040_a,tracker,2,
field_213041_b,lastNarratorUpdateTime,2,
field_213042_c,COLORS,2,
field_213046_c,OPTIONS,2,
field_213062_f,worldDifficulty,2,
field_213098_a,PANORAMA_RESOURCES,2,
field_213099_c,PANORAMA_OVERLAY_TEXTURES,2,
field_213100_d,ACCESSIBILITY_TEXTURES,2,
field_213101_e,showTitleWronglySpelled,2,
field_213102_y,showFadeInAnimation,2,
field_213103_z,firstRenderTime,2,
field_213107_d,OPTIONS,2,
field_213108_e,mipmapLevels,2,
field_213127_e,playerInventory,2,
field_213137_a,name,2,
field_213138_b,inner,2,
field_213139_a_,DUMMY,2,A CommandSource that ignores all messages.
field_213152_a,queue,2,
field_213153_b,LOGGER,2,
field_213154_c,flags,2,
field_213155_d,delegate,2,
field_213156_e,name,2,
field_213171_b,name,2,
field_213172_c,LOGGER,2,
field_213173_d,queue,2,
field_213174_e,drivers,2,
field_213179_a,executionThread,2,
field_213180_b,stopped,2,
field_213183_b,running,2,
field_213213_ab,runTasksUntil,2,
field_213214_ac,isRunningScheduledTasks,2,
field_213215_ap,frameTimer,2,
field_213216_as,eraseCache,2,
field_213217_au,backgroundExecutor,2,
field_213218_av,serverId,2,
field_213219_c,DEMO_WORLD_SETTINGS,2,
field_213220_d,chunkStatusListenerFactory,2,
field_213225_q,serverGui,2,
field_213271_aF,splashes,2,
field_213272_aL,paintingSprites,2,
field_213273_aM,potionSprites,2,
field_213274_aO,game,2,
field_213275_aU,queueChunkTracking,2,
field_213276_aV,futureRefreshResources,2,
field_213277_ad,refChunkStatusListener,2,
field_213279_p,loadingGui,2,
field_213325_aI,size,2,
field_213326_aJ,eyeHeight,2,
field_213327_at,motion,2,
field_213328_B,motionMultiplier,2,
field_213329_S,inLava,2,
field_213330_X,POSE,2,
field_213331_b,NEXT_ENTITY_ID,2,
field_213377_as,SLEEPING_SIZE,2,
field_213378_br,brain,2,
field_213379_bs,BED_POSITION,2,
field_213400_bI,leashHolderID,2,
field_213401_bK,homePosition,2,
field_213402_bL,maximumHomeDistance,2,
field_213405_bO,PLAYER_INVADER_CONDITION,2,
field_213425_bD,TEXTURE_BY_ID,2,
field_213426_bE,BREEDING_ITEMS,2,
field_213427_bF,CAT_TYPE,2,
field_213430_bI,COLLAR_COLOR,2,
field_213431_bJ,avoidPlayerGoal,2,
field_213432_bK,temptGoal,2,
field_213441_bD,TARGET_ENTITIES,2,
field_213447_bB,effectDuration,2,
field_213448_bD,lightningUUID,2,Stores the UUID of the most recent lightning bolt to strike
field_213449_bz,MOOSHROOM_TYPE,2,
field_213450_bA,hasStewEffect,2,
field_213509_bB,TRUSTED_UUID_SECONDARY,2,
field_213510_bD,TRUSTED_UUID_MAIN,2,
field_213511_bE,TRUSTED_TARGET_SELECTOR,2,
field_213512_bF,STALKABLE_PREY,2,
field_213513_bG,IS_PREY,2,
field_213514_bH,SHOULD_AVOID,2,
field_213515_bI,attackAnimals,2,
field_213516_bJ,attackTurtles,2,
field_213517_bK,attackFish,2,
field_213518_bL,interestedAngle,2,
field_213519_bM,interestedAngleO,2,
field_213520_bN,crouchAmount,2,
field_213521_bO,crouchAmountO,2,
field_213522_bP,eatTicks,2,
field_213523_bz,FOX_TYPE,2,
field_213524_bA,FOX_FLAGS,2,
field_213532_bA,IS_TRUSTING,2,
field_213593_bB,SNEEZE_COUNTER,2,
field_213594_bD,EAT_COUNTER,2,
field_213595_bE,MAIN_GENE,2,
field_213596_bF,HIDDEN_GENE,2,
field_213597_bG,PANDA_FLAGS,2,
field_213598_bH,gotBamboo,2,
field_213599_bI,didBite,2,
field_213600_bJ,rollDelta,2,
field_213601_bK,sitAmount,2,
field_213602_bL,sitAmountO,2,
field_213603_bM,onBackAmount,2,
field_213604_bN,onBackAmountO,2,
field_213605_bO,rollAmount,2,
field_213606_bP,rollAmountO,2,
field_213607_bQ,PANDA_ITEMS,2,
field_213608_bz,rollCounter,2,
field_213609_bA,UNHAPPY_COUNTER,2,
field_213618_bK,MOMMY_TARGETING,2,
field_213639_b,patrolTarget,2,
field_213640_c,patrolLeader,2,
field_213641_d,patrolling,2,
field_213664_bB,joinDelay,2,
field_213665_b,bannerPredicate,2,
field_213666_c,CELEBRATING,2,
field_213667_d,raid,2,
field_213668_bz,wave,2,
field_213669_bA,canJoinRaid,2,
field_213676_b,DATA_CHARGING_STATE,2,
field_213677_bz,inventory,2,
field_213689_bB,roarTick,2,
field_213691_bz,attackTick,2,
field_213692_bA,stunTick,2,
field_213699_bC,HARD_DIFFICULTY_PREDICATE,2,
field_213709_c,offers,2,
field_213710_d,xp,2,
field_213722_bB,villagerInventory,2,
field_213724_bz,offers,2,
field_213725_bA,customer,2,
field_213737_bB,despawnDelay,2,
field_213738_bA,wanderTarget,2,
field_213774_bB,JOB_SITE_PREDICATE_MAP,2,
field_213775_bC,VILLAGER_DATA,2,
field_213776_bD,ALLOWED_INVENTORY_ITEMS,2,Defaults items a villager regardless of its profession can pick up.
field_213777_bF,leveledUp,2,
field_213778_bG,previousCustomer,2,
field_213781_bL,foodLevel,2,
field_213782_bM,gossip,2,
field_213783_bN,lastGossipTime,2,
field_213784_bO,xp,2,
field_213785_bP,lastRestock,2,
field_213786_bQ,MEMORY_TYPES,2,
field_213787_bR,SENSOR_TYPES,2,
field_213788_bA,FOOD_VALUES,2,Mapping between valid food items and their respective efficiency values.
field_213793_bB,offers,2,
field_213794_bC,xp,2,
field_213795_c,VILLAGER_DATA,2,
field_213798_bB,ENEMY_CONDITION,2,
field_213802_bJ,despawnDelay,2,
field_213835_bs,STANDING_SIZE,2,
field_213836_b,SIZE_BY_POSE,2,
field_213837_d,worldClient,2,
field_213851_cv,managedSectionPos,2,"Player section position as last updated by TicketManager, used by ChunkManager"
field_213852_b,dragon,2,
field_213875_aA,hitEntities,2,
field_213876_as,PIERCE_LEVEL,2,
field_213877_ay,hitSound,2,
field_213878_az,piercedEntities,2,
field_213886_e,ITEMSTACK_DATA,2,
field_213899_f,STACK,2,
field_213909_b,customName,2,
field_213916_a,state,2,
field_213917_b,world,2,
field_213918_c,pos,2,
field_213919_d,inserted,2,
field_213920_a,state,2,
field_213921_b,world,2,
field_213922_c,pos,2,
field_213923_d,extracted,2,
field_213934_g,beamColorSegments,2,
field_213935_i,beaconSize,2,
field_213936_m,lockCode,2,
field_213937_n,beaconData,2,
field_213943_a,ringingTicks,2,How long the bell has been ringing
field_213944_b,isRinging,2,
field_213945_c,ringDirection,2,
field_213946_g,ringTime,2,
field_213947_h,entitiesAtRing,2,
field_213948_i,shouldReveal,2,
field_213949_j,revealWarmup,2,Warmup counter until raiders are revealed by glow and particle
field_213966_a,barrelContents,2,
field_213967_b,numPlayersUsing,2,
field_213987_a,inventory,2,
field_213988_b,cookingTimes,2,
field_213989_c,cookingTotalTimes,2,
field_214012_a,items,2,
field_214013_b,furnaceData,2,
field_214014_c,recipeType,2,
field_214015_g,SLOTS_UP,2,
field_214016_h,SLOTS_DOWN,2,
field_214017_i,SLOTS_HORIZONTAL,2,
field_214018_j,burnTime,2,
field_214019_k,recipesUsed,2,
field_214020_l,cookTime,2,
field_214021_m,cookTimeTotal,2,
field_214022_n,recipes,2,
field_214027_e,exp,2,
field_214048_a,inventory,2,
field_214050_c,book,2,
field_214051_g,page,2,
field_214052_h,pages,2,
field_214059_a,attachmentType,2,
field_214060_b,targetPool,2,
field_214061_c,finalState,2,
field_214073_l,textColor,2,
field_214085_w,tagSearchResults,2,
field_214088_k,recipeGui,2,
field_214089_l,BUTTON_TEXTURE,2,
field_214090_m,widthTooNarrowIn,2,
field_214091_n,guiTexture,2,
field_214092_l,GUI_TEXTURE,2,
field_214094_l,GUI_TEXTURE,2,
field_214105_n,primaryEffect,0,
field_214106_o,secondaryEffect,0,
field_214109_k,CONTAINER_TEXTURE,2,
field_214110_k,GRINDSTONE_GUI_TEXTURES,2,
field_214113_k,LOOM_GUI_TEXTURES,2,
field_214119_q,bannerStack,2,
field_214120_r,dyeStack,2,
field_214121_s,patternStack,2,
field_214123_u,displayPatternsIn,2,
field_214127_y,isScrolling,2,
field_214128_z,indexStarting,2,
field_214146_k,BACKGROUND_TEXTURE,2,
field_214147_l,sliderProgress,2,
field_214148_m,clickedOnSroll,2,Is {@code true} if the player clicked on the scroll wheel in the GUI.
field_214149_n,recipeIndexOffset,2,"The index of the first recipe to display.\nThe number of recipes displayed at any time is 12 (4 recipes per row, and 3 rows). If the player scrolled down one row, this value would be 4 (representing the index of the first slot on the second row)."
field_214150_o,hasItemsInInputSlot,2,
field_214166_a,EMPTY_BOOK,2,
field_214167_b,BOOK_TEXTURES,2,
field_214168_c,bookInfo,2,
field_214169_d,currPage,2,
field_214170_e,cachedPageLines,2,"Holds a copy of the page text, split into page width lines"
field_214171_f,cachedPage,2,
field_214172_g,buttonNextPage,2,
field_214173_h,buttonPreviousPage,2,
field_214174_i,pageTurnSounds,2,Determines if a sound is played when the page is turned
field_214232_a,editingPlayer,2,
field_214233_b,book,2,
field_214234_c,bookIsModified,2,Whether the book's title or contents has been modified since being opened
field_214235_d,bookGettingSigned,2,Determines if the signing screen is open
field_214236_e,updateCount,2,Update ticks since the gui was opened
field_214237_f,currPage,2,
field_214238_g,bookPages,2,
field_214239_h,bookTitle,2,
field_214240_i,selectionEnd,2,Note that this can be less than selectionStart if you select text right-to-left
field_214241_j,selectionStart,2,Note that this will be greater than selectionEnd if you select text right-to-left
field_214242_k,lastClickTime,2,In milliseconds
field_214243_l,cachedPage,2,
field_214244_m,buttonNextPage,2,
field_214245_n,buttonPreviousPage,2,
field_214246_o,buttonDone,2,
field_214247_p,buttonSign,2,
field_214248_q,buttonFinalize,2,
field_214249_r,buttonCancel,2,
field_214250_s,hand,2,
field_214262_d,finalStateField,2,
field_214263_e,doneButton,2,
field_214267_d,textInputUtil,2,
field_214357_a,LOGGER,2,
field_214385_a,widgets,2,
field_214482_aJ,BAMBOO,2,
field_214483_aK,DECORATED,2,
field_214484_aL,DECORATED_FLOWER,2,
field_214486_aN,FILL_LAYER,2,
field_214487_aO,BONUS_CHEST,2,
field_214488_aQ,ILLAGER_STRUCTURES,2,
field_214535_a,configFactory,2,
field_214536_b,PILLAGER_OUTPOST,2,
field_214549_o,BURIED_TREASURE,2,
field_214550_p,VILLAGE,2,
field_214551_w,DARK_OAK_TREE,2,
field_214555_a,LOADING_CACHE,2,
field_214558_a,PILLAGE_OUTPOST_ENEMIES,2,List of enemies that can spawn in the Pillage Outpost.
field_214559_aS,CREATURE_SPAWN_LIST,2,
field_214561_aT,structureStarts,2,
field_214562_a,DIRECTIONS,2,
field_214564_a,VOID_SPAWN_POS,2,
field_214565_aS,VOID_SPAWN_CHUNK_POS,2,
field_214566_a,BAMBOO_BASE,2,
field_214567_aS,BAMBOO_LARGE_LEAVES_GROWN,2,
field_214568_aT,BAMBOO_LARGE_LEAVES,2,
field_214569_aU,BAMBOO_SMALL_LEAVES,2,
field_214630_a,DUMMY,2,
field_214631_d,rand,2,
field_214632_e,structure,2,
field_214636_a,height,2,
field_214637_b,state,2,
field_214674_a,crystalInvulnerable,2,
field_214675_b,spikes,2,
field_214676_c,crystalBeamTarget,2,
field_214678_a,state,2,
field_214680_a,startPool,2,
field_214681_b,size,2,
field_214683_a,state,2,
field_214689_a,feature,2,
field_214690_b,decorator,2,
field_214693_a,state,2,
field_214704_a,exit,2,
field_214717_c,BY_NAME,2,
field_214718_d,name,2,
field_214727_c,noiseOffset,2,
field_214728_d,heightmap,2,
field_214741_c,VALUES_MAP,2,maps the filler block type name to the corresponding enum value.
field_214742_d,name,2,the filler block type name.
field_214743_e,targetBlockPredicate,2,the predicate to match the target block to fill
field_214751_aa,WMP,2,
field_214752_ab,BTP,2,
field_214753_ac,SHIPWRECK,2,
field_214754_A,SHPR,2,
field_214755_B,SHPH,2,
field_214756_C,SHRT,2,
field_214757_D,SHRC,2,
field_214758_E,SHSD,2,
field_214759_F,SHSTART,2,
field_214760_G,SHS,2,
field_214761_H,SHSSD,2,
field_214762_I,TEJP,2,
field_214763_J,ORP,2,
field_214764_K,IGLU,2,
field_214765_L,TESH,2,
field_214766_M,TEDP,2,
field_214767_N,OMB,2,
field_214768_O,OMCR,2,
field_214769_P,OMDXR,2,
field_214770_Q,OMDXYR,2,
field_214771_R,OMDYR,2,
field_214772_S,OMDYZR,2,
field_214773_T,OMDZR,2,
field_214774_U,OMENTRY,2,
field_214775_V,OMPENTHOUSE,2,
field_214776_W,OMSIMPLE,2,
field_214777_X,OMSIMPLET,2,
field_214778_Y,OMWR,2,
field_214779_Z,ECP,2,
field_214780_a,MSCORRIDOR,2,
field_214781_b,MSCROSSING,2,
field_214782_c,MSROOM,2,
field_214783_d,MSSTAIRS,2,
field_214784_e,PCP,2,
field_214785_f,NVI,2,
field_214786_g,NEBCR,2,
field_214787_h,NEBEF,2,
field_214788_i,NEBS,2,
field_214789_j,NECCS,2,
field_214790_k,NECTB,2,
field_214791_l,NECE,2,
field_214792_m,NESCSC,2,
field_214793_n,NESCLT,2,
field_214794_o,NESC,2,
field_214795_p,NESCRT,2,
field_214796_q,NECSR,2,
field_214797_r,NEMT,2,
field_214798_s,NERC,2,
field_214799_t,NESR,2,
field_214800_u,NESTART,2,
field_214801_v,SHCC,2,
field_214802_w,SHFC,2,
field_214803_x,SH5C,2,
field_214804_y,SHLT,2,
field_214805_z,SHLI,2,
field_214811_d,structurePieceType,2,
field_214825_d,LOGGER,2,
field_214832_a,jigsawPiece,2,
field_214833_b,pos,2,
field_214834_c,rotation,2,
field_214835_d,groundLevelDelta,2,
field_214836_e,junctions,2,
field_214837_f,templateManager,2,
field_214842_a,feature,2,
field_214844_c,chance,2,
